NAME	TITLE	SCORE	
SLC25A32	solute carrier family 25 member 32 [Source:HGNC Symbol;Acc:HGNC:29683]	0.048582	
GFI1	growth factor independent 1 transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:4237]	0.048272	
POTEB3	POTE ankyrin domain family member B3 [Source:HGNC Symbol;Acc:HGNC:51240]	0.048134	
IRF7	interferon regulatory factor 7 [Source:HGNC Symbol;Acc:HGNC:6122]	0.047956	
GJB6	gap junction protein beta 6 [Source:HGNC Symbol;Acc:HGNC:4288]	0.046754	
MSLN	mesothelin [Source:HGNC Symbol;Acc:HGNC:7371]	0.046712	
TLCD4	TLC domain containing 4 [Source:HGNC Symbol;Acc:HGNC:26477]	0.046312	
ZFP37	ZFP37 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12863]	0.046206	
KRT33B	keratin 33B [Source:HGNC Symbol;Acc:HGNC:6451]	0.045925	
SARM1	sterile alpha and TIR motif containing 1 [Source:HGNC Symbol;Acc:HGNC:17074]	0.045823	
FAAH	fatty acid amide hydrolase [Source:HGNC Symbol;Acc:HGNC:3553]	0.045679	
NXPE1	neurexophilin and PC-esterase domain family member 1 [Source:HGNC Symbol;Acc:HGNC:28527]	0.045596	
UBXN7	UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119]	0.045576	
CLRN1	clarin 1 [Source:HGNC Symbol;Acc:HGNC:12605]	0.045516	
STAP2	signal transducing adaptor family member 2 [Source:HGNC Symbol;Acc:HGNC:30430]	0.044837	
FCGRT	Fc fragment of IgG receptor and transporter [Source:HGNC Symbol;Acc:HGNC:3621]	0.044262	
IQANK1	IQ motif and ankyrin repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:49576]	0.044186	
ZNF84	zinc finger protein 84 [Source:HGNC Symbol;Acc:HGNC:13159]	0.044092	
ZKSCAN8	zinc finger with KRAB and SCAN domains 8 [Source:HGNC Symbol;Acc:HGNC:12983]	0.043967	
CCDC83	coiled-coil domain containing 83 [Source:HGNC Symbol;Acc:HGNC:28535]	0.043928	
FUBP3	far upstream element binding protein 3 [Source:HGNC Symbol;Acc:HGNC:4005]	0.043603	
ZNF215	zinc finger protein 215 [Source:HGNC Symbol;Acc:HGNC:13007]	0.043229	
GGNBP2	gametogenetin binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19357]	0.042991	
GOLGA6L4	golgin A6 family like 4 [Source:HGNC Symbol;Acc:HGNC:27256]	0.042633	
IL13RA1	interleukin 13 receptor subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:5974]	0.042527	
CFAP206	cilia and flagella associated protein 206 [Source:HGNC Symbol;Acc:HGNC:21405]	0.042198	
OR10G8	olfactory receptor family 10 subfamily G member 8 [Source:HGNC Symbol;Acc:HGNC:14845]	0.04202	
E2F3	E2F transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:3115]	0.041747	
FH	fumarate hydratase [Source:HGNC Symbol;Acc:HGNC:3700]	0.041744	
MT-CO3	mitochondrially encoded cytochrome c oxidase III [Source:HGNC Symbol;Acc:HGNC:7422]	0.040916	
GPATCH3	G-patch domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25720]	0.04065	
EWSR1	EWS RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3508]	0.040198	
PIGA	phosphatidylinositol glycan anchor biosynthesis class A [Source:HGNC Symbol;Acc:HGNC:8957]	0.040064	
NKX2-5	NK2 homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2488]	0.039758	
FLOT1	flotillin 1 [Source:HGNC Symbol;Acc:HGNC:3757]	0.038784	
PRPF31	pre-mRNA processing factor 31 [Source:HGNC Symbol;Acc:HGNC:15446]	0.03861	
SAXO2	stabilizer of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33727]	0.038084	
GLYR1	glyoxylate reductase 1 homolog [Source:HGNC Symbol;Acc:HGNC:24434]	0.037812	
ACTR5	actin related protein 5 [Source:HGNC Symbol;Acc:HGNC:14671]	0.037454	
MAGEC2	MAGE family member C2 [Source:HGNC Symbol;Acc:HGNC:13574]	0.037389	
C20orf96	chromosome 20 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:16227]	0.03725	
MCM5	minichromosome maintenance complex component 5 [Source:HGNC Symbol;Acc:HGNC:6948]	0.037185	
TOP1	DNA topoisomerase I [Source:HGNC Symbol;Acc:HGNC:11986]	0.036772	
AKAP8L	A-kinase anchoring protein 8 like [Source:HGNC Symbol;Acc:HGNC:29857]	0.036321	
HMX1	H6 family homeobox 1 [Source:HGNC Symbol;Acc:HGNC:5017]	0.036086	
PLEKHA2	pleckstrin homology domain containing A2 [Source:HGNC Symbol;Acc:HGNC:14336]	0.035909	
HHLA2	HERV-H LTR-associating 2 [Source:HGNC Symbol;Acc:HGNC:4905]	0.03579	
CLDN25	claudin 25 [Source:HGNC Symbol;Acc:HGNC:37218]	0.035536	
SHB	SH2 domain containing adaptor protein B [Source:HGNC Symbol;Acc:HGNC:10838]	0.035285	
ASB14	ankyrin repeat and SOCS box containing 14 [Source:HGNC Symbol;Acc:HGNC:19766]	0.034928	
TTC12	tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]	0.034567	
LPGAT1	lysophosphatidylglycerol acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:28985]	0.034499	
SMPD1	sphingomyelin phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:11120]	0.034369	
YTHDF2	YTH N6-methyladenosine RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:31675]	0.034068	
TRIM27	tripartite motif containing 27 [Source:HGNC Symbol;Acc:HGNC:9975]	0.034012	
PLAT	plasminogen activator, tissue type [Source:HGNC Symbol;Acc:HGNC:9051]	0.033918	
ZNF14	zinc finger protein 14 [Source:HGNC Symbol;Acc:HGNC:12924]	0.033866	
MX1	MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]	0.033784	
TBK1	TANK binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:11584]	0.03351	
ACRBP	acrosin binding protein [Source:HGNC Symbol;Acc:HGNC:17195]	0.033495	
TOMM40	translocase of outer mitochondrial membrane 40 [Source:HGNC Symbol;Acc:HGNC:18001]	0.033163	
ZNF98	zinc finger protein 98 [Source:HGNC Symbol;Acc:HGNC:13174]	0.033021	
TRAP1	TNF receptor associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16264]	0.03279	
MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B [Source:HGNC Symbol;Acc:HGNC:7048]	0.032149	
ZNF324B	zinc finger protein 324B [Source:HGNC Symbol;Acc:HGNC:33107]	0.031988	
ZNF418	zinc finger protein 418 [Source:HGNC Symbol;Acc:HGNC:20647]	0.031887	
FAM234A	family with sequence similarity 234 member A [Source:HGNC Symbol;Acc:HGNC:14163]	0.031677	
CAMK4	calcium/calmodulin dependent protein kinase IV [Source:HGNC Symbol;Acc:HGNC:1464]	0.031575	
TMEFF2	transmembrane protein with EGF like and two follistatin like domains 2 [Source:HGNC Symbol;Acc:HGNC:11867]	0.031272	
PRDM7	PR/SET domain 7 [Source:HGNC Symbol;Acc:HGNC:9351]	0.031185	
GJB4	gap junction protein beta 4 [Source:HGNC Symbol;Acc:HGNC:4286]	0.030971	
FAM151A	family with sequence similarity 151 member A [Source:HGNC Symbol;Acc:HGNC:25032]	0.030608	
CFP	complement factor properdin [Source:HGNC Symbol;Acc:HGNC:8864]	0.030226	
FLCN	folliculin [Source:HGNC Symbol;Acc:HGNC:27310]	0.030225	
NEURL1B	neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422]	0.030187	
REEP2	receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:17975]	0.029951	
FGG	fibrinogen gamma chain [Source:HGNC Symbol;Acc:HGNC:3694]	0.029777	
FLOT2	flotillin 2 [Source:HGNC Symbol;Acc:HGNC:3758]	0.029747	
LILRA2	leukocyte immunoglobulin like receptor A2 [Source:HGNC Symbol;Acc:HGNC:6603]	0.029067	
NR1D2	nuclear receptor subfamily 1 group D member 2 [Source:HGNC Symbol;Acc:HGNC:7963]	0.028822	
HIPK4	homeodomain interacting protein kinase 4 [Source:HGNC Symbol;Acc:HGNC:19007]	0.028491	
GLB1	galactosidase beta 1 [Source:HGNC Symbol;Acc:HGNC:4298]	0.028283	
BHLHB9	basic helix-loop-helix family member b9 [Source:HGNC Symbol;Acc:HGNC:29353]	0.028069	
OLFM4	olfactomedin 4 [Source:HGNC Symbol;Acc:HGNC:17190]	0.027779	
TFAP2A	transcription factor AP-2 alpha [Source:HGNC Symbol;Acc:HGNC:11742]	0.027513	
B4GALT1	beta-1,4-galactosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:924]	0.027383	
RPS6KA3	ribosomal protein S6 kinase A3 [Source:HGNC Symbol;Acc:HGNC:10432]	0.027247	
TMEM248	transmembrane protein 248 [Source:HGNC Symbol;Acc:HGNC:25476]	0.027139	
TMEM241	transmembrane protein 241 [Source:HGNC Symbol;Acc:HGNC:31723]	0.027112	
PEX12	peroxisomal biogenesis factor 12 [Source:HGNC Symbol;Acc:HGNC:8854]	0.027093	
MELTF	melanotransferrin [Source:HGNC Symbol;Acc:HGNC:7037]	0.027072	
DDX50	DExD-box helicase 50 [Source:HGNC Symbol;Acc:HGNC:17906]	0.026953	
TRIM7	tripartite motif containing 7 [Source:HGNC Symbol;Acc:HGNC:16278]	0.026606	
KIAA0930	KIAA0930 [Source:HGNC Symbol;Acc:HGNC:1314]	0.026186	
ENTPD3	ectonucleoside triphosphate diphosphohydrolase 3 [Source:HGNC Symbol;Acc:HGNC:3365]	0.025893	
SNAP47	synaptosome associated protein 47 [Source:HGNC Symbol;Acc:HGNC:30669]	0.025873	
TPBGL	trophoblast glycoprotein like [Source:HGNC Symbol;Acc:HGNC:44159]	0.025683	
FA2H	fatty acid 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:21197]	0.025527	
TSPAN5	tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]	0.025484	
XXYLT1	xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26639]	0.02547	
TMBIM4	transmembrane BAX inhibitor motif containing 4 [Source:HGNC Symbol;Acc:HGNC:24257]	0.02546	
SNX8	sorting nexin 8 [Source:HGNC Symbol;Acc:HGNC:14972]	0.025435	
CPEB1	cytoplasmic polyadenylation element binding protein 1 [Source:HGNC Symbol;Acc:HGNC:21744]	0.024635	
ZNF426	zinc finger protein 426 [Source:HGNC Symbol;Acc:HGNC:20725]	0.024075	
SLC25A43	solute carrier family 25 member 43 [Source:HGNC Symbol;Acc:HGNC:30557]	0.023774	
CACNG3	calcium voltage-gated channel auxiliary subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:1407]	0.023753	
A1BG	alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:HGNC:5]	0.022852	
GBP4	guanylate binding protein 4 [Source:HGNC Symbol;Acc:HGNC:20480]	0.02242	
ITPRIPL2	ITPRIP like 2 [Source:HGNC Symbol;Acc:HGNC:27257]	0.022217	
USP21	ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]	0.022207	
LETMD1	LETM1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24241]	0.022061	
GPM6B	glycoprotein M6B [Source:HGNC Symbol;Acc:HGNC:4461]	0.021762	
KAT5	lysine acetyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:5275]	0.021708	
TMEM45B	transmembrane protein 45B [Source:HGNC Symbol;Acc:HGNC:25194]	0.021516	
GLMP	glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]	0.021491	
ZSWIM9	zinc finger SWIM-type containing 9 [Source:HGNC Symbol;Acc:HGNC:34495]	0.021259	
SOCS4	suppressor of cytokine signaling 4 [Source:HGNC Symbol;Acc:HGNC:19392]	0.021246	
TIPARP	TCDD inducible poly(ADP-ribose) polymerase [Source:HGNC Symbol;Acc:HGNC:23696]	0.021239	
C9orf43	chromosome 9 open reading frame 43 [Source:HGNC Symbol;Acc:HGNC:23570]	0.02092	
TMEM179	transmembrane protein 179 [Source:HGNC Symbol;Acc:HGNC:20137]	0.020798	
GLIPR1L2	GLIPR1 like 2 [Source:HGNC Symbol;Acc:HGNC:28592]	0.020692	
KLHL6	kelch like family member 6 [Source:HGNC Symbol;Acc:HGNC:18653]	0.020266	
RTN4R	reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]	0.020253	
PLEKHS1	pleckstrin homology domain containing S1 [Source:HGNC Symbol;Acc:HGNC:26285]	0.019169	
BEND7	BEN domain containing 7 [Source:HGNC Symbol;Acc:HGNC:23514]	0.01874	
RBBP5	RB binding protein 5, histone lysine methyltransferase complex subunit [Source:HGNC Symbol;Acc:HGNC:9888]	0.018649	
THAP12	THAP domain containing 12 [Source:HGNC Symbol;Acc:HGNC:9440]	0.018524	
PAX3	paired box 3 [Source:HGNC Symbol;Acc:HGNC:8617]	0.017964	
MS4A8	membrane spanning 4-domains A8 [Source:HGNC Symbol;Acc:HGNC:13380]	0.017625	
SHOX2	short stature homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10854]	0.017568	
MPP5	membrane palmitoylated protein 5 [Source:HGNC Symbol;Acc:HGNC:18669]	0.017287	
CUL2	cullin 2 [Source:HGNC Symbol;Acc:HGNC:2552]	0.017079	
SMURF1	SMAD specific E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:16807]	0.017065	
HOXA9	homeobox A9 [Source:HGNC Symbol;Acc:HGNC:5109]	0.016837	
ZFP90	ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:23329]	0.016607	
EFCC1	EF-hand and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25692]	0.016406	
B4GALNT1	beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]	0.016367	
ORC2	origin recognition complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:8488]	0.016275	
PGLYRP2	peptidoglycan recognition protein 2 [Source:HGNC Symbol;Acc:HGNC:30013]	0.016246	
RASSF8	Ras association domain family member 8 [Source:HGNC Symbol;Acc:HGNC:13232]	0.016097	
OR10W1	olfactory receptor family 10 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:15139]	0.015996	
RGMA	repulsive guidance molecule BMP co-receptor a [Source:HGNC Symbol;Acc:HGNC:30308]	0.015954	
BANP	BTG3 associated nuclear protein [Source:HGNC Symbol;Acc:HGNC:13450]	0.015765	
INSIG1	insulin induced gene 1 [Source:HGNC Symbol;Acc:HGNC:6083]	0.015752	
LHX9	LIM homeobox 9 [Source:HGNC Symbol;Acc:HGNC:14222]	0.01529	
MIEF2	mitochondrial elongation factor 2 [Source:HGNC Symbol;Acc:HGNC:17920]	0.01515	
RASGRP2	RAS guanyl releasing protein 2 [Source:HGNC Symbol;Acc:HGNC:9879]	0.014747	
BRI3BP	BRI3 binding protein [Source:HGNC Symbol;Acc:HGNC:14251]	0.014659	
CDC16	cell division cycle 16 [Source:HGNC Symbol;Acc:HGNC:1720]	0.014462	
GLS	glutaminase [Source:HGNC Symbol;Acc:HGNC:4331]	0.014455	
ANGPTL6	angiopoietin like 6 [Source:HGNC Symbol;Acc:HGNC:23140]	0.014249	
FAM187A	family with sequence similarity 187 member A [Source:HGNC Symbol;Acc:HGNC:35153]	0.01424	
JUN	Jun proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6204]	0.014235	
SCML1	Scm polycomb group protein like 1 [Source:HGNC Symbol;Acc:HGNC:10580]	0.013905	
PIF1	PIF1 5'-to-3' DNA helicase [Source:HGNC Symbol;Acc:HGNC:26220]	0.013613	
SGPL1	sphingosine-1-phosphate lyase 1 [Source:HGNC Symbol;Acc:HGNC:10817]	0.012479	
GUF1	GUF1 homolog, GTPase [Source:HGNC Symbol;Acc:HGNC:25799]	0.012198	
EXOC3	exocyst complex component 3 [Source:HGNC Symbol;Acc:HGNC:30378]	0.012171	
CCDC92	coiled-coil domain containing 92 [Source:HGNC Symbol;Acc:HGNC:29563]	0.011164	
FBLN5	fibulin 5 [Source:HGNC Symbol;Acc:HGNC:3602]	0.011134	
SLC25A25	solute carrier family 25 member 25 [Source:HGNC Symbol;Acc:HGNC:20663]	0.01104	
HNF4A	hepatocyte nuclear factor 4 alpha [Source:HGNC Symbol;Acc:HGNC:5024]	0.01099	
HHIP	hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]	0.010965	
SLC25A40	solute carrier family 25 member 40 [Source:HGNC Symbol;Acc:HGNC:29680]	0.010529	
GOLGA6L10	golgin A6 family like 10 [Source:HGNC Symbol;Acc:HGNC:37228]	0.010383	
TMEM169	transmembrane protein 169 [Source:HGNC Symbol;Acc:HGNC:25130]	0.010347	
CDYL2	chromodomain Y like 2 [Source:HGNC Symbol;Acc:HGNC:23030]	0.010131	
ABHD16A	abhydrolase domain containing 16A, phospholipase [Source:HGNC Symbol;Acc:HGNC:13921]	0.010074	
UGT2B7	UDP glucuronosyltransferase family 2 member B7 [Source:HGNC Symbol;Acc:HGNC:12554]	0.009976	
MPND	MPN domain containing [Source:HGNC Symbol;Acc:HGNC:25934]	0.00985	
HEATR3	HEAT repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:26087]	0.009847	
PLEKHD1	pleckstrin homology and coiled-coil domain containing D1 [Source:HGNC Symbol;Acc:HGNC:20148]	0.009632	
CD4	CD4 molecule [Source:HGNC Symbol;Acc:HGNC:1678]	0.008916	
UGT1A10	UDP glucuronosyltransferase family 1 member A10 [Source:HGNC Symbol;Acc:HGNC:12531]	0.008871	
ZNF677	zinc finger protein 677 [Source:HGNC Symbol;Acc:HGNC:28730]	0.008175	
RNF133	ring finger protein 133 [Source:HGNC Symbol;Acc:HGNC:21154]	0.007964	
GP5	glycoprotein V platelet [Source:HGNC Symbol;Acc:HGNC:4443]	0.007963	
CDC73	cell division cycle 73 [Source:HGNC Symbol;Acc:HGNC:16783]	0.007316	
GPS2	G protein pathway suppressor 2 [Source:HGNC Symbol;Acc:HGNC:4550]	0.007267	
RASSF6	Ras association domain family member 6 [Source:HGNC Symbol;Acc:HGNC:20796]	0.007043	
RBMY1B	RNA binding motif protein Y-linked family 1 member B [Source:HGNC Symbol;Acc:HGNC:23914]	0.006562	
TMEM176B	transmembrane protein 176B [Source:HGNC Symbol;Acc:HGNC:29596]	0.006365	
METTL25	methyltransferase like 25 [Source:HGNC Symbol;Acc:HGNC:26228]	0.006188	
WDR25	WD repeat domain 25 [Source:HGNC Symbol;Acc:HGNC:21064]	0.005908	
PEX5	peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:HGNC:9719]	0.005163	
PRR5L	proline rich 5 like [Source:HGNC Symbol;Acc:HGNC:25878]	0.004865	
TRAF2	TNF receptor associated factor 2 [Source:HGNC Symbol;Acc:HGNC:12032]	0.004291	
HTR1F	5-hydroxytryptamine receptor 1F [Source:HGNC Symbol;Acc:HGNC:5292]	0.00384	
FAM200B	family with sequence similarity 200 member B [Source:HGNC Symbol;Acc:HGNC:27740]	0.003275	
KHDRBS1	KH RNA binding domain containing, signal transduction associated 1 [Source:HGNC Symbol;Acc:HGNC:18116]	0.003265	
DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:18745]	0.002581	
GSG1L2	GSG1 like 2 [Source:HGNC Symbol;Acc:HGNC:51826]	0.002537	
OR4F3	olfactory receptor family 4 subfamily F member 3 [Source:HGNC Symbol;Acc:HGNC:8300]	0.002403	
TRIM49	tripartite motif containing 49 [Source:HGNC Symbol;Acc:HGNC:13431]	0.001943	
M1AP	meiosis 1 associated protein [Source:HGNC Symbol;Acc:HGNC:25183]	0.001689	
SEMA7A	semaphorin 7A (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]	0.001666	
RORA	RAR related orphan receptor A [Source:HGNC Symbol;Acc:HGNC:10258]	0.001643	
RPS6KL1	ribosomal protein S6 kinase like 1 [Source:HGNC Symbol;Acc:HGNC:20222]	0.001529	
ADA2	adenosine deaminase 2 [Source:HGNC Symbol;Acc:HGNC:1839]	0.001052	
BORA	BORA aurora kinase A activator [Source:HGNC Symbol;Acc:HGNC:24724]	2.25E-4	
TSEN2	tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]	-2.12E-4	
KARS1	lysyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:6215]	-4.12E-4	
PANK4	pantothenate kinase 4 (inactive) [Source:HGNC Symbol;Acc:HGNC:19366]	-7.75E-4	
KREMEN2	kringle containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:18797]	-0.00126	
FBXO46	F-box protein 46 [Source:HGNC Symbol;Acc:HGNC:25069]	-0.00127	
ZNF248	zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]	-0.001585	
HAVCR2	hepatitis A virus cellular receptor 2 [Source:HGNC Symbol;Acc:HGNC:18437]	-0.001787	
CHAT	choline O-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:1912]	-0.002014	
ENTR1	endosome associated trafficking regulator 1 [Source:HGNC Symbol;Acc:HGNC:10667]	-0.002116	
SPOCK2	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:13564]	-0.00294	
FOXRED2	FAD dependent oxidoreductase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:26264]	-0.002969	
FCRLA	Fc receptor like A [Source:HGNC Symbol;Acc:HGNC:18504]	-0.003218	
SGCA	sarcoglycan alpha [Source:HGNC Symbol;Acc:HGNC:10805]	-0.003417	
OR2I1P	olfactory receptor family 2 subfamily I member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:8258]	-0.003897	
TEKT2	tektin 2 [Source:HGNC Symbol;Acc:HGNC:11725]	-0.004215	
SYNPR	synaptoporin [Source:HGNC Symbol;Acc:HGNC:16507]	-0.004257	
DMRTC2	DMRT like family C2 [Source:HGNC Symbol;Acc:HGNC:13911]	-0.004427	
BMX	BMX non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:1079]	-0.004581	
MMP17	matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]	-0.004693	
SPATA5L1	spermatogenesis associated 5 like 1 [Source:HGNC Symbol;Acc:HGNC:28762]	-0.004768	
NT5DC3	5'-nucleotidase domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30826]	-0.004812	
SRPX	sushi repeat containing protein X-linked [Source:HGNC Symbol;Acc:HGNC:11309]	-0.004964	
ZNF93	zinc finger protein 93 [Source:HGNC Symbol;Acc:HGNC:13169]	-0.005049	
HS3ST3B1	heparan sulfate-glucosamine 3-sulfotransferase 3B1 [Source:HGNC Symbol;Acc:HGNC:5198]	-0.005091	
DDX3Y	DEAD-box helicase 3 Y-linked [Source:HGNC Symbol;Acc:HGNC:2699]	-0.005853	
FAM102B	family with sequence similarity 102 member B [Source:HGNC Symbol;Acc:HGNC:27637]	-0.005937	
NT5C2	5'-nucleotidase, cytosolic II [Source:HGNC Symbol;Acc:HGNC:8022]	-0.00627	
MAK	male germ cell associated kinase [Source:HGNC Symbol;Acc:HGNC:6816]	-0.006337	
HSD17B2	hydroxysteroid 17-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5211]	-0.006869	
CYP26A1	cytochrome P450 family 26 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2603]	-0.007662	
DHX32	DEAH-box helicase 32 (putative) [Source:HGNC Symbol;Acc:HGNC:16717]	-0.007831	
NTNG2	netrin G2 [Source:HGNC Symbol;Acc:HGNC:14288]	-0.007891	
LMAN1	lectin, mannose binding 1 [Source:HGNC Symbol;Acc:HGNC:6631]	-0.007996	
KNSTRN	kinetochore localized astrin (SPAG5) binding protein [Source:HGNC Symbol;Acc:HGNC:30767]	-0.008148	
DYTN	dystrotelin [Source:HGNC Symbol;Acc:HGNC:23279]	-0.008436	
EFHC1	EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16406]	-0.008717	
ZNF454	zinc finger protein 454 [Source:HGNC Symbol;Acc:HGNC:21200]	-0.009045	
UGT1A8	UDP glucuronosyltransferase family 1 member A8 [Source:HGNC Symbol;Acc:HGNC:12540]	-0.009682	
PKDCC	protein kinase domain containing, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:25123]	-0.009701	
PRKAA2	protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]	-0.009882	
DMAP1	DNA methyltransferase 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18291]	-0.010271	
SLC27A4	solute carrier family 27 member 4 [Source:HGNC Symbol;Acc:HGNC:10998]	-0.01084	
LGI2	leucine rich repeat LGI family member 2 [Source:HGNC Symbol;Acc:HGNC:18710]	-0.011027	
GXYLT1	glucoside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:27482]	-0.01163	
ZAP70	zeta chain of T cell receptor associated protein kinase 70 [Source:HGNC Symbol;Acc:HGNC:12858]	-0.011775	
TRIM2	tripartite motif containing 2 [Source:HGNC Symbol;Acc:HGNC:15974]	-0.012404	
CALCOCO2	calcium binding and coiled-coil domain 2 [Source:HGNC Symbol;Acc:HGNC:29912]	-0.012425	
NMD3	NMD3 ribosome export adaptor [Source:HGNC Symbol;Acc:HGNC:24250]	-0.012667	
TAF1B	TATA-box binding protein associated factor, RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:11533]	-0.01293	
HINFP	histone H4 transcription factor [Source:HGNC Symbol;Acc:HGNC:17850]	-0.013138	
APH1B	aph-1 homolog B, gamma-secretase subunit [Source:HGNC Symbol;Acc:HGNC:24080]	-0.0134	
EPX	eosinophil peroxidase [Source:HGNC Symbol;Acc:HGNC:3423]	-0.013686	
CENPB	centromere protein B [Source:HGNC Symbol;Acc:HGNC:1852]	-0.013692	
TAPBPL	TAP binding protein like [Source:HGNC Symbol;Acc:HGNC:30683]	-0.013965	
GDF6	growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]	-0.013979	
ALG5	ALG5 dolichyl-phosphate beta-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20266]	-0.014003	
UPK1A	uroplakin 1A [Source:HGNC Symbol;Acc:HGNC:12577]	-0.014187	
HASPIN	histone H3 associated protein kinase [Source:HGNC Symbol;Acc:HGNC:19682]	-0.014326	
TMEM9B	TMEM9 domain family member B [Source:HGNC Symbol;Acc:HGNC:1168]	-0.014594	
ZNF135	zinc finger protein 135 [Source:HGNC Symbol;Acc:HGNC:12919]	-0.015187	
TTC31	tetratricopeptide repeat domain 31 [Source:HGNC Symbol;Acc:HGNC:25759]	-0.015274	
FAM43A	family with sequence similarity 43 member A [Source:HGNC Symbol;Acc:HGNC:26888]	-0.015278	
SLC25A35	solute carrier family 25 member 35 [Source:HGNC Symbol;Acc:HGNC:31921]	-0.015334	
AQP9	aquaporin 9 [Source:HGNC Symbol;Acc:HGNC:643]	-0.015451	
EME1	essential meiotic structure-specific endonuclease 1 [Source:HGNC Symbol;Acc:HGNC:24965]	-0.015581	
OR2T7	olfactory receptor family 2 subfamily T member 7 [Source:HGNC Symbol;Acc:HGNC:15019]	-0.015582	
TSPAN11	tetraspanin 11 [Source:HGNC Symbol;Acc:HGNC:30795]	-0.015806	
RTP5	receptor transporter protein 5 (putative) [Source:HGNC Symbol;Acc:HGNC:26585]	-0.016184	
