NAME	TITLE	SCORE	
MC4R	melanocortin 4 receptor [Source:HGNC Symbol;Acc:HGNC:6932]	2.639527	
MC3R	melanocortin 3 receptor [Source:HGNC Symbol;Acc:HGNC:6931]	2.639527	
MC5R	melanocortin 5 receptor [Source:HGNC Symbol;Acc:HGNC:6933]	2.639527	
PLP1	proteolipid protein 1 [Source:HGNC Symbol;Acc:HGNC:9086]	2.639527	
SLC35A1	solute carrier family 35 member A1 [Source:HGNC Symbol;Acc:HGNC:11021]	2.639527	
SLC35A4	solute carrier family 35 member A4 [Source:HGNC Symbol;Acc:HGNC:20753]	2.639527	
SLC35A3	solute carrier family 35 member A3 [Source:HGNC Symbol;Acc:HGNC:11023]	2.639527	
SLC35B4	solute carrier family 35 member B4 [Source:HGNC Symbol;Acc:HGNC:20584]	2.639527	
SLC35B1	solute carrier family 35 member B1 [Source:HGNC Symbol;Acc:HGNC:20798]	2.639527	
SLC35E4	solute carrier family 35 member E4 [Source:HGNC Symbol;Acc:HGNC:17058]	2.639527	
SLC35E3	solute carrier family 35 member E3 [Source:HGNC Symbol;Acc:HGNC:20864]	2.639527	
SLC35G4	solute carrier family 35 member G4 [Source:HGNC Symbol;Acc:HGNC:31043]	2.639527	
SLC35G6	solute carrier family 35 member G6 [Source:HGNC Symbol;Acc:HGNC:31351]	2.639527	
SLC35G5	solute carrier family 35 member G5 [Source:HGNC Symbol;Acc:HGNC:15546]	2.639527	
OR5H15	olfactory receptor family 5 subfamily H member 15 [Source:HGNC Symbol;Acc:HGNC:31287]	2.639527	
OR5H14	olfactory receptor family 5 subfamily H member 14 [Source:HGNC Symbol;Acc:HGNC:31286]	2.639527	
MYADM	myeloid associated differentiation marker [Source:HGNC Symbol;Acc:HGNC:7544]	2.639527	
MT-ND2	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2 [Source:HGNC Symbol;Acc:HGNC:7456]	2.639527	
MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1 [Source:HGNC Symbol;Acc:HGNC:7455]	2.639527	
NIPA1	NIPA magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:17043]	2.639527	
GPR174	G protein-coupled receptor 174 [Source:HGNC Symbol;Acc:HGNC:30245]	2.639527	
GPR171	G protein-coupled receptor 171 [Source:HGNC Symbol;Acc:HGNC:30057]	2.639527	
GPR141	G protein-coupled receptor 141 [Source:HGNC Symbol;Acc:HGNC:19997]	2.639527	
GPR148	G protein-coupled receptor 148 [Source:HGNC Symbol;Acc:HGNC:23623]	2.639527	
GPR119	G protein-coupled receptor 119 [Source:HGNC Symbol;Acc:HGNC:19060]	2.639527	
RNF170	ring finger protein 170 [Source:HGNC Symbol;Acc:HGNC:25358]	2.639527	
OR4C12	olfactory receptor family 4 subfamily C member 12 [Source:HGNC Symbol;Acc:HGNC:15168]	2.639527	
OR4C11	olfactory receptor family 4 subfamily C member 11 [Source:HGNC Symbol;Acc:HGNC:15167]	2.639527	
OR4C16	olfactory receptor family 4 subfamily C member 16 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15172]	2.639527	
OR4C15	olfactory receptor family 4 subfamily C member 15 [Source:HGNC Symbol;Acc:HGNC:15171]	2.639527	
OR4C13	olfactory receptor family 4 subfamily C member 13 [Source:HGNC Symbol;Acc:HGNC:15169]	2.639527	
GPM6A	glycoprotein M6A [Source:HGNC Symbol;Acc:HGNC:4460]	2.639527	
OR4C46	olfactory receptor family 4 subfamily C member 46 [Source:HGNC Symbol;Acc:HGNC:31271]	2.639527	
ADORA3	adenosine A3 receptor [Source:HGNC Symbol;Acc:HGNC:268]	2.639527	
ADORA1	adenosine A1 receptor [Source:HGNC Symbol;Acc:HGNC:262]	2.639527	
OR2AT4	olfactory receptor family 2 subfamily AT member 4 [Source:HGNC Symbol;Acc:HGNC:19620]	2.639527	
OR2AK2	olfactory receptor family 2 subfamily AK member 2 [Source:HGNC Symbol;Acc:HGNC:19569]	2.639527	
OR2AJ1	olfactory receptor family 2 subfamily AJ member 1 [Source:HGNC Symbol;Acc:HGNC:15001]	2.639527	
OR2AP1	olfactory receptor family 2 subfamily AP member 1 [Source:HGNC Symbol;Acc:HGNC:15335]	2.639527	
OR2B11	olfactory receptor family 2 subfamily B member 11 [Source:HGNC Symbol;Acc:HGNC:31249]	2.639527	
OR5M11	olfactory receptor family 5 subfamily M member 11 [Source:HGNC Symbol;Acc:HGNC:15291]	2.639527	
OR5M10	olfactory receptor family 5 subfamily M member 10 [Source:HGNC Symbol;Acc:HGNC:15290]	2.639527	
SLC39A2	solute carrier family 39 member 2 [Source:HGNC Symbol;Acc:HGNC:17127]	2.639527	
SLC39A1	solute carrier family 39 member 1 [Source:HGNC Symbol;Acc:HGNC:12876]	2.639527	
SLC39A3	solute carrier family 39 member 3 [Source:HGNC Symbol;Acc:HGNC:17128]	2.639527	
PGAP3	post-GPI attachment to proteins phospholipase 3 [Source:HGNC Symbol;Acc:HGNC:23719]	2.639527	
OR10AD1	olfactory receptor family 10 subfamily AD member 1 [Source:HGNC Symbol;Acc:HGNC:14819]	2.639527	
RHBDL2	rhomboid like 2 [Source:HGNC Symbol;Acc:HGNC:16083]	2.639527	
GPR12	G protein-coupled receptor 12 [Source:HGNC Symbol;Acc:HGNC:4466]	2.639527	
GPR18	G protein-coupled receptor 18 [Source:HGNC Symbol;Acc:HGNC:4472]	2.639527	
GPR26	G protein-coupled receptor 26 [Source:HGNC Symbol;Acc:HGNC:4481]	2.639527	
GPR35	G protein-coupled receptor 35 [Source:HGNC Symbol;Acc:HGNC:4492]	2.639527	
GPR33	G protein-coupled receptor 33 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:4489]	2.639527	
GPR31	G protein-coupled receptor 31 [Source:HGNC Symbol;Acc:HGNC:4486]	2.639527	
GPR55	G protein-coupled receptor 55 [Source:HGNC Symbol;Acc:HGNC:4511]	2.639527	
PAQR8	progestin and adipoQ receptor family member 8 [Source:HGNC Symbol;Acc:HGNC:15708]	2.639527	
PAQR6	progestin and adipoQ receptor family member 6 [Source:HGNC Symbol;Acc:HGNC:30132]	2.639527	
PAQR7	progestin and adipoQ receptor family member 7 [Source:HGNC Symbol;Acc:HGNC:23146]	2.639527	
PAQR5	progestin and adipoQ receptor family member 5 [Source:HGNC Symbol;Acc:HGNC:29645]	2.639527	
PAQR3	progestin and adipoQ receptor family member 3 [Source:HGNC Symbol;Acc:HGNC:30130]	2.639527	
MCHR2	melanin concentrating hormone receptor 2 [Source:HGNC Symbol;Acc:HGNC:20867]	2.639527	
OR10AG1	olfactory receptor family 10 subfamily AG member 1 [Source:HGNC Symbol;Acc:HGNC:19607]	2.639527	
OR4F21	olfactory receptor family 4 subfamily F member 21 [Source:HGNC Symbol;Acc:HGNC:19583]	2.639527	
OR4F17	olfactory receptor family 4 subfamily F member 17 [Source:HGNC Symbol;Acc:HGNC:15381]	2.639527	
OR4F15	olfactory receptor family 4 subfamily F member 15 [Source:HGNC Symbol;Acc:HGNC:15078]	2.639527	
OR2AE1	olfactory receptor family 2 subfamily AE member 1 [Source:HGNC Symbol;Acc:HGNC:15087]	2.639527	
OR2AG1	olfactory receptor family 2 subfamily AG member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15142]	2.639527	
OR2AG2	olfactory receptor family 2 subfamily AG member 2 [Source:HGNC Symbol;Acc:HGNC:15143]	2.639527	
PLPP2	phospholipid phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:9230]	2.639527	
OR2A25	olfactory receptor family 2 subfamily A member 25 [Source:HGNC Symbol;Acc:HGNC:19562]	2.639527	
OR2A12	olfactory receptor family 2 subfamily A member 12 [Source:HGNC Symbol;Acc:HGNC:15082]	2.639527	
OR2A14	olfactory receptor family 2 subfamily A member 14 [Source:HGNC Symbol;Acc:HGNC:15084]	2.639527	
TAS2R7	taste 2 receptor member 7 [Source:HGNC Symbol;Acc:HGNC:14913]	2.639527	
TAS2R9	taste 2 receptor member 9 [Source:HGNC Symbol;Acc:HGNC:14917]	2.639527	
TAS2R8	taste 2 receptor member 8 [Source:HGNC Symbol;Acc:HGNC:14915]	2.639527	
TAS2R1	taste 2 receptor member 1 [Source:HGNC Symbol;Acc:HGNC:14909]	2.639527	
TAS2R3	taste 2 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:14910]	2.639527	
TAS2R5	taste 2 receptor member 5 [Source:HGNC Symbol;Acc:HGNC:14912]	2.639527	
TAS2R4	taste 2 receptor member 4 [Source:HGNC Symbol;Acc:HGNC:14911]	2.639527	
CH25H	cholesterol 25-hydroxylase [Source:HGNC Symbol;Acc:HGNC:1907]	2.639527	
NPBWR1	neuropeptides B and W receptor 1 [Source:HGNC Symbol;Acc:HGNC:4522]	2.639527	
NPBWR2	neuropeptides B and W receptor 2 [Source:HGNC Symbol;Acc:HGNC:4530]	2.639527	
MRGPRG	MAS related GPR family member G [Source:HGNC Symbol;Acc:HGNC:24829]	2.639527	
MRGPRE	MAS related GPR family member E [Source:HGNC Symbol;Acc:HGNC:30694]	2.639527	
NDFIP1	Nedd4 family interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:17592]	2.639527	
ZDHHC12	zinc finger DHHC-type palmitoyltransferase 12 [Source:HGNC Symbol;Acc:HGNC:19159]	2.639527	
ZDHHC24	zinc finger DHHC-type containing 24 [Source:HGNC Symbol;Acc:HGNC:27387]	2.639527	
OR4K17	olfactory receptor family 4 subfamily K member 17 [Source:HGNC Symbol;Acc:HGNC:15355]	2.639527	
OR4K15	olfactory receptor family 4 subfamily K member 15 [Source:HGNC Symbol;Acc:HGNC:15353]	2.639527	
OR4K14	olfactory receptor family 4 subfamily K member 14 [Source:HGNC Symbol;Acc:HGNC:15352]	2.639527	
OR4K13	olfactory receptor family 4 subfamily K member 13 [Source:HGNC Symbol;Acc:HGNC:15351]	2.639527	
HACD2	3-hydroxyacyl-CoA dehydratase 2 [Source:HGNC Symbol;Acc:HGNC:9640]	2.639527	
OR14A16	olfactory receptor family 14 subfamily A member 16 [Source:HGNC Symbol;Acc:HGNC:15022]	2.639527	
MYADML2	myeloid associated differentiation marker like 2 [Source:HGNC Symbol;Acc:HGNC:34548]	2.639527	
SLC25A16	solute carrier family 25 member 16 [Source:HGNC Symbol;Acc:HGNC:10986]	2.639527	
SLC25A14	solute carrier family 25 member 14 [Source:HGNC Symbol;Acc:HGNC:10984]	2.639527	
ZDHHC3	zinc finger DHHC-type palmitoyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:18470]	2.639527	
MMD2	monocyte to macrophage differentiation associated 2 [Source:HGNC Symbol;Acc:HGNC:30133]	2.639527	
MRGPRX4	MAS related GPR family member X4 [Source:HGNC Symbol;Acc:HGNC:17617]	2.639527	
MRGPRX2	MAS related GPR family member X2 [Source:HGNC Symbol;Acc:HGNC:17983]	2.639527	
MRGPRX1	MAS related GPR family member X1 [Source:HGNC Symbol;Acc:HGNC:17962]	2.639527	
OR52B4	olfactory receptor family 52 subfamily B member 4 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15209]	2.639527	
OR52B2	olfactory receptor family 52 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:15207]	2.639527	
OR52B6	olfactory receptor family 52 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:15211]	2.639527	
OR52A1	olfactory receptor family 52 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8318]	2.639527	
OR52A5	olfactory receptor family 52 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:19580]	2.639527	
OR14C36	olfactory receptor family 14 subfamily C member 36 [Source:HGNC Symbol;Acc:HGNC:15026]	2.639527	
OR51T1	olfactory receptor family 51 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:15205]	2.639527	
OR51S1	olfactory receptor family 51 subfamily S member 1 [Source:HGNC Symbol;Acc:HGNC:15204]	2.639527	
OR51V1	olfactory receptor family 51 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:19597]	2.639527	
OR51L1	olfactory receptor family 51 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:14759]	2.639527	
OR51I2	olfactory receptor family 51 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15201]	2.639527	
OR51I1	olfactory receptor family 51 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:15200]	2.639527	
OR51Q1	olfactory receptor family 51 subfamily Q member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14851]	2.639527	
GNRHR	gonadotropin releasing hormone receptor [Source:HGNC Symbol;Acc:HGNC:4421]	2.639527	
OR51M1	olfactory receptor family 51 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:14847]	2.639527	
OR51D1	olfactory receptor family 51 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:15193]	2.639527	
OR51B2	olfactory receptor family 51 subfamily B member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14703]	2.639527	
OR51B6	olfactory receptor family 51 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:19600]	2.639527	
OR51B5	olfactory receptor family 51 subfamily B member 5 [Source:HGNC Symbol;Acc:HGNC:19599]	2.639527	
OR51B4	olfactory receptor family 51 subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:14708]	2.639527	
OR51A4	olfactory receptor family 51 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:14795]	2.639527	
DEGS1	delta 4-desaturase, sphingolipid 1 [Source:HGNC Symbol;Acc:HGNC:13709]	2.639527	
DEGS2	delta 4-desaturase, sphingolipid 2 [Source:HGNC Symbol;Acc:HGNC:20113]	2.639527	
OR51A2	olfactory receptor family 51 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:14764]	2.639527	
OR51A7	olfactory receptor family 51 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:15188]	2.639527	
OR51G2	olfactory receptor family 51 subfamily G member 2 [Source:HGNC Symbol;Acc:HGNC:15198]	2.639527	
OR51G1	olfactory receptor family 51 subfamily G member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14738]	2.639527	
OR51F2	olfactory receptor family 51 subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:15197]	2.639527	
OR51F1	olfactory receptor family 51 subfamily F member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15196]	2.639527	
OR51E2	olfactory receptor family 51 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:15195]	2.639527	
ICMT	isoprenylcysteine carboxyl methyltransferase [Source:HGNC Symbol;Acc:HGNC:5350]	2.639527	
OR52W1	olfactory receptor family 52 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:15239]	2.639527	
OR2L13	olfactory receptor family 2 subfamily L member 13 [Source:HGNC Symbol;Acc:HGNC:19578]	2.639527	
OR52N1	olfactory receptor family 52 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:14853]	2.639527	
OR52N5	olfactory receptor family 52 subfamily N member 5 [Source:HGNC Symbol;Acc:HGNC:15231]	2.639527	
OR52N4	olfactory receptor family 52 subfamily N member 4 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15230]	2.639527	
OR52N2	olfactory receptor family 52 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15228]	2.639527	
OR52M1	olfactory receptor family 52 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:15225]	2.639527	
OR52K2	olfactory receptor family 52 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:15223]	2.639527	
OR52K1	olfactory receptor family 52 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:15222]	2.639527	
OR52R1	olfactory receptor family 52 subfamily R member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15235]	2.639527	
CLDN12	claudin 12 [Source:HGNC Symbol;Acc:HGNC:2034]	2.639527	
OR52E4	olfactory receptor family 52 subfamily E member 4 [Source:HGNC Symbol;Acc:HGNC:15213]	2.639527	
OR52E2	olfactory receptor family 52 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:14769]	2.639527	
OR52E8	olfactory receptor family 52 subfamily E member 8 [Source:HGNC Symbol;Acc:HGNC:15217]	2.639527	
OR52E6	olfactory receptor family 52 subfamily E member 6 [Source:HGNC Symbol;Acc:HGNC:15215]	2.639527	
OR52E5	olfactory receptor family 52 subfamily E member 5 [Source:HGNC Symbol;Acc:HGNC:15214]	2.639527	
OR52D1	olfactory receptor family 52 subfamily D member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15212]	2.639527	
OR52J3	olfactory receptor family 52 subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:14799]	2.639527	
OR52I2	olfactory receptor family 52 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15221]	2.639527	
OR52I1	olfactory receptor family 52 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:15220]	2.639527	
OR52H1	olfactory receptor family 52 subfamily H member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15218]	2.639527	
TMEM19	transmembrane protein 19 [Source:HGNC Symbol;Acc:HGNC:25605]	2.639527	
RHO	rhodopsin [Source:HGNC Symbol;Acc:HGNC:10012]	2.639527	
SC5D	sterol-C5-desaturase [Source:HGNC Symbol;Acc:HGNC:10547]	2.639527	
RRH	retinal pigment epithelium-derived rhodopsin homolog [Source:HGNC Symbol;Acc:HGNC:10450]	2.639527	
SUCNR1	succinate receptor 1 [Source:HGNC Symbol;Acc:HGNC:4542]	2.639527	
C5AR2	complement component 5a receptor 2 [Source:HGNC Symbol;Acc:HGNC:4527]	2.639527	
UNC50	unc-50 inner nuclear membrane RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16046]	2.639527	
G6PC3	glucose-6-phosphatase catalytic subunit 3 [Source:HGNC Symbol;Acc:HGNC:24861]	2.639527	
OR56B1	olfactory receptor family 56 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:15245]	2.639527	
OR56B4	olfactory receptor family 56 subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:15248]	2.639527	
OR56A5	olfactory receptor family 56 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:14792]	2.639527	
OR56A4	olfactory receptor family 56 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:14791]	2.639527	
OR56A3	olfactory receptor family 56 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:14786]	2.639527	
OR56A1	olfactory receptor family 56 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:14781]	2.639527	
OR1C1	olfactory receptor family 1 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8182]	2.639527	
OR1B1	olfactory receptor family 1 subfamily B member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8181]	2.639527	
OR1A2	olfactory receptor family 1 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8180]	2.639527	
OR1A1	olfactory receptor family 1 subfamily A member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8179]	2.639527	
OR1G1	olfactory receptor family 1 subfamily G member 1 [Source:HGNC Symbol;Acc:HGNC:8204]	2.639527	
OR1F1	olfactory receptor family 1 subfamily F member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8194]	2.639527	
OR1E2	olfactory receptor family 1 subfamily E member 2 [Source:HGNC Symbol;Acc:HGNC:8190]	2.639527	
OR1E1	olfactory receptor family 1 subfamily E member 1 [Source:HGNC Symbol;Acc:HGNC:8189]	2.639527	
OR1D5	olfactory receptor family 1 subfamily D member 5 [Source:HGNC Symbol;Acc:HGNC:8186]	2.639527	
OR1D2	olfactory receptor family 1 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8183]	2.639527	
TAAR8	trace amine associated receptor 8 [Source:HGNC Symbol;Acc:HGNC:14964]	2.639527	
TAAR9	trace amine associated receptor 9 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:20977]	2.639527	
TAAR6	trace amine associated receptor 6 [Source:HGNC Symbol;Acc:HGNC:20978]	2.639527	
TAAR5	trace amine associated receptor 5 [Source:HGNC Symbol;Acc:HGNC:30236]	2.639527	
TAAR1	trace amine associated receptor 1 [Source:HGNC Symbol;Acc:HGNC:17734]	2.639527	
OR2M7	olfactory receptor family 2 subfamily M member 7 [Source:HGNC Symbol;Acc:HGNC:19594]	2.639527	
OR2M5	olfactory receptor family 2 subfamily M member 5 [Source:HGNC Symbol;Acc:HGNC:19576]	2.639527	
OR2M4	olfactory receptor family 2 subfamily M member 4 [Source:HGNC Symbol;Acc:HGNC:8270]	2.639527	
OR2M3	olfactory receptor family 2 subfamily M member 3 [Source:HGNC Symbol;Acc:HGNC:8269]	2.639527	
OR2M2	olfactory receptor family 2 subfamily M member 2 [Source:HGNC Symbol;Acc:HGNC:8268]	2.639527	
OR2L8	olfactory receptor family 2 subfamily L member 8 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15014]	2.639527	
OR2L5	olfactory receptor family 2 subfamily L member 5 [Source:HGNC Symbol;Acc:HGNC:15011]	2.639527	
OR2L3	olfactory receptor family 2 subfamily L member 3 [Source:HGNC Symbol;Acc:HGNC:15009]	2.639527	
OR2L2	olfactory receptor family 2 subfamily L member 2 [Source:HGNC Symbol;Acc:HGNC:8266]	2.639527	
OR2K2	olfactory receptor family 2 subfamily K member 2 [Source:HGNC Symbol;Acc:HGNC:8264]	2.639527	
OR2J3	olfactory receptor family 2 subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:8261]	2.639527	
OR2J2	olfactory receptor family 2 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	2.639527	
OR2J1	olfactory receptor family 2 subfamily J member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8259]	2.639527	
TEDDM1	transmembrane epididymal protein 1 [Source:HGNC Symbol;Acc:HGNC:30233]	2.639527	
OR2T8	olfactory receptor family 2 subfamily T member 8 [Source:HGNC Symbol;Acc:HGNC:15020]	2.639527	
OR2T6	olfactory receptor family 2 subfamily T member 6 [Source:HGNC Symbol;Acc:HGNC:15018]	2.639527	
OR2T5	olfactory receptor family 2 subfamily T member 5 [Source:HGNC Symbol;Acc:HGNC:15017]	2.639527	
OR2T4	olfactory receptor family 2 subfamily T member 4 [Source:HGNC Symbol;Acc:HGNC:15016]	2.639527	
OR2T3	olfactory receptor family 2 subfamily T member 3 [Source:HGNC Symbol;Acc:HGNC:14727]	2.639527	
OR2T2	olfactory receptor family 2 subfamily T member 2 [Source:HGNC Symbol;Acc:HGNC:14725]	2.639527	
OR2S2	olfactory receptor family 2 subfamily S member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8276]	2.639527	
OR2Y1	olfactory receptor family 2 subfamily Y member 1 [Source:HGNC Symbol;Acc:HGNC:14837]	2.639527	
OR2W3	olfactory receptor family 2 subfamily W member 3 [Source:HGNC Symbol;Acc:HGNC:15021]	2.639527	
OR2W1	olfactory receptor family 2 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:8281]	2.639527	
OR2V2	olfactory receptor family 2 subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:15341]	2.639527	
OR2V1	olfactory receptor family 2 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:8280]	2.639527	
TAS2R20	taste 2 receptor member 20 [Source:HGNC Symbol;Acc:HGNC:19109]	2.639527	
TAS2R10	taste 2 receptor member 10 [Source:HGNC Symbol;Acc:HGNC:14918]	2.639527	
TAS2R13	taste 2 receptor member 13 [Source:HGNC Symbol;Acc:HGNC:14919]	2.639527	
TAS2R14	taste 2 receptor member 14 [Source:HGNC Symbol;Acc:HGNC:14920]	2.639527	
TAS2R16	taste 2 receptor member 16 [Source:HGNC Symbol;Acc:HGNC:14921]	2.639527	
TAS2R19	taste 2 receptor member 19 [Source:HGNC Symbol;Acc:HGNC:19108]	2.639527	
TAS2R40	taste 2 receptor member 40 [Source:HGNC Symbol;Acc:HGNC:18885]	2.639527	
TAS2R41	taste 2 receptor member 41 [Source:HGNC Symbol;Acc:HGNC:18883]	2.639527	
TAS2R42	taste 2 receptor member 42 [Source:HGNC Symbol;Acc:HGNC:18888]	2.639527	
TAS2R43	taste 2 receptor member 43 [Source:HGNC Symbol;Acc:HGNC:18875]	2.639527	
TAS2R46	taste 2 receptor member 46 [Source:HGNC Symbol;Acc:HGNC:18877]	2.639527	
RCE1	Ras converting CAAX endopeptidase 1 [Source:HGNC Symbol;Acc:HGNC:13721]	2.639527	
TAS2R30	taste 2 receptor member 30 [Source:HGNC Symbol;Acc:HGNC:19112]	2.639527	
TAS2R31	taste 2 receptor member 31 [Source:HGNC Symbol;Acc:HGNC:19113]	2.639527	
TAS2R38	taste 2 receptor member 38 [Source:HGNC Symbol;Acc:HGNC:9584]	2.639527	
OR2Z1	olfactory receptor family 2 subfamily Z member 1 [Source:HGNC Symbol;Acc:HGNC:15391]	2.639527	
TAS2R60	taste 2 receptor member 60 [Source:HGNC Symbol;Acc:HGNC:20639]	2.639527	
TAS2R50	taste 2 receptor member 50 [Source:HGNC Symbol;Acc:HGNC:18882]	2.639527	
OR3A3	olfactory receptor family 3 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:8284]	2.639527	
OR3A1	olfactory receptor family 3 subfamily A member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8282]	2.639527	
OR1K1	olfactory receptor family 1 subfamily K member 1 [Source:HGNC Symbol;Acc:HGNC:8212]	2.639527	
OR1J4	olfactory receptor family 1 subfamily J member 4 [Source:HGNC Symbol;Acc:HGNC:8211]	2.639527	
OR1J2	olfactory receptor family 1 subfamily J member 2 [Source:HGNC Symbol;Acc:HGNC:8209]	2.639527	
OR1J1	olfactory receptor family 1 subfamily J member 1 [Source:HGNC Symbol;Acc:HGNC:8208]	2.639527	
TMEM182	transmembrane protein 182 [Source:HGNC Symbol;Acc:HGNC:26391]	2.639527	
OR1N2	olfactory receptor family 1 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15111]	2.639527	
PLPPR5	phospholipid phosphatase related 5 [Source:HGNC Symbol;Acc:HGNC:31703]	2.639527	
OR1M1	olfactory receptor family 1 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:8220]	2.639527	
TMEM164	transmembrane protein 164 [Source:HGNC Symbol;Acc:HGNC:26217]	2.639527	
OR1L8	olfactory receptor family 1 subfamily L member 8 [Source:HGNC Symbol;Acc:HGNC:15110]	2.639527	
OR1L4	olfactory receptor family 1 subfamily L member 4 [Source:HGNC Symbol;Acc:HGNC:8216]	2.639527	
OR1L3	olfactory receptor family 1 subfamily L member 3 [Source:HGNC Symbol;Acc:HGNC:8215]	2.639527	
OR1S2	olfactory receptor family 1 subfamily S member 2 [Source:HGNC Symbol;Acc:HGNC:15141]	2.639527	
OR1S1	olfactory receptor family 1 subfamily S member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:8227]	2.639527	
OR1Q1	olfactory receptor family 1 subfamily Q member 1 [Source:HGNC Symbol;Acc:HGNC:8223]	2.639527	
TMEM144	transmembrane protein 144 [Source:HGNC Symbol;Acc:HGNC:25633]	2.639527	
OR2D3	olfactory receptor family 2 subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:15146]	2.639527	
OR2C3	olfactory receptor family 2 subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:15005]	2.639527	
OR2C1	olfactory receptor family 2 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8242]	2.639527	
OR2B6	olfactory receptor family 2 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:8241]	2.639527	
